"Time","DataCount (samples)","Interval (s)","ActivityCode (0=sedentary, 1= standing, 2=stepping)","CumulativeStepCount","Activity Score (MET.h)","Abs(sumDiff)"
42674.3887083333,3287964,3.1,2,16067,1.927778E-03,699
42674.388744213,3287995,25.9,1,16067,1.007222E-02,364
42674.3890439815,3288254,1,2,16068,1.111111E-03,204
42674.3890555556,3288264,1.2,2,16069,1.188889E-03,259
42674.3890694444,3288276,1.2,2,16070,1.188889E-03,489
42674.3890833333,3288288,1.1,2,16071,.00115,526
42674.3890960648,3288299,1.2,2,16072,1.188889E-03,280
42674.3891099537,3288311,1.1,2,16073,.00115,361
42674.3891226852,3288322,1.2,2,16074,1.188889E-03,351
42674.3891365741,3288334,1.3,2,16075,1.227778E-03,300
42674.3891516204,3288347,1.2,2,16076,1.188889E-03,195
42674.3891655093,3288359,1.2,2,16077,1.188889E-03,531
42674.3891793981,3288371,1.1,2,16078,.00115,680
42674.3891921296,3288382,1.3,2,16079,1.227778E-03,508
42674.3892071759,3288395,1,2,16080,1.111111E-03,297
42674.38921875,3288405,1.3,2,16081,1.227778E-03,508
42674.3892337963,3288418,1.1,2,16082,.00115,402
42674.3892465278,3288429,1,2,16083,1.111111E-03,299
42674.3892581019,3288439,1.2,2,16084,1.188889E-03,389
42674.3892719907,3288451,1.2,2,16085,1.188889E-03,355
42674.3892858796,3288463,1.1,2,16086,.00115,549
42674.3892986111,3288474,1.3,2,16087,1.227778E-03,509
42674.3893136574,3288487,1.2,2,16088,1.188889E-03,305
42674.3893275463,3288499,1.1,2,16089,.00115,315
42674.3893402778,3288510,1.1,2,16090,.00115,379
42674.3893530093,3288521,1.2,2,16091,1.188889E-03,294
42674.3893668981,3288533,1.2,2,16092,1.188889E-03,566
42674.389380787,3288545,1.2,2,16093,1.188889E-03,494
42674.3893946759,3288557,1,2,16094,1.111111E-03,326
42674.38940625,3288567,1.2,2,16095,1.188889E-03,673
42674.3894201389,3288579,1.3,2,16096,1.227778E-03,459
42674.3894351852,3288592,3,2,16097,1.888889E-03,367
42674.3894699074,3288622,1.2,2,16098,1.188889E-03,517
42674.3894837963,3288634,2.2,2,16099,1.577778E-03,736
42674.3895092593,3288656,1.1,2,16100,.00115,350
42674.3895219907,3288667,1.3,2,16101,1.227778E-03,534
42674.389537037,3288680,1.2,2,16102,1.188889E-03,383
42674.3895509259,3288692,1.2,2,16103,1.188889E-03,273
42674.3895648148,3288704,1.1,2,16104,.00115,283
42674.3895775463,3288715,1.6,2,16105,1.344444E-03,255
42674.3895960648,3288731,1.7,2,16106,1.383333E-03,178
42674.3896157407,3288748,1.4,2,16107,1.266667E-03,310
42674.3896319444,3288762,1.6,2,16108,1.344444E-03,282
42674.389650463,3288778,1.3,2,16109,1.227778E-03,439
42674.3896655093,3288791,1.3,2,16110,1.227778E-03,399
42674.3896805556,3288804,1.3,2,16111,1.227778E-03,480
42674.3896956019,3288817,1.2,2,16112,1.188889E-03,351
42674.3897094907,3288829,1.2,2,16113,1.188889E-03,580
42674.3897233796,3288841,1.1,2,16114,.00115,751
42674.3897361111,3288852,1.2,2,16115,1.188889E-03,326
42674.38975,3288864,1.2,2,16116,1.188889E-03,359
42674.3897638889,3288876,1.2,2,16117,1.188889E-03,464
42674.3897777778,3288888,1.4,2,16118,1.266667E-03,615
42674.3897939815,3288902,.9,2,16119,1.072222E-03,307
42674.3898043981,3288911,1.2,2,16120,1.188889E-03,427
42674.389818287,3288923,1.2,2,16121,1.188889E-03,426
42674.3898321759,3288935,1.3,2,16122,1.227778E-03,475
42674.3898472222,3288948,1.1,2,16123,.00115,478
42674.3898599537,3288959,1.2,2,16124,1.188889E-03,280
42674.3898738426,3288971,1.3,2,16125,1.227778E-03,450
42674.3898888889,3288984,7.6,1,16125,2.955555E-03,827
42674.3899768519,3289060,1.2,2,16126,1.188889E-03,404
42674.3899907407,3289072,1.2,2,16127,1.188889E-03,379
42674.3900046296,3289084,1.3,2,16128,1.227778E-03,406
42674.3900196759,3289097,1.2,2,16129,1.188889E-03,270
42674.3900335648,3289109,1.2,2,16130,1.188889E-03,500
42674.3900474537,3289121,1.2,2,16131,1.188889E-03,460
42674.3900613426,3289133,1.3,2,16132,1.227778E-03,365
42674.3900763889,3289146,1.2,2,16133,1.188889E-03,268
42674.3900902778,3289158,1.2,2,16134,1.188889E-03,374
42674.3901041667,3289170,1.4,2,16135,1.266667E-03,459
42674.3901203704,3289184,1.6,2,16136,1.344444E-03,280
42674.3901388889,3289200,69,1,16136,2.683333E-02,500
42674.3909375,3289890,2.5,2,16137,1.694444E-03,322
42674.3909664352,3289915,4.6,1,16137,1.788889E-03,454
42674.3910196759,3289961,330.8,0,16137,.1148611,2744
42674.3948483796,3293269,8.1,1,16137,.00315,561
42674.3949421296,3293350,1.8,2,16138,1.422222E-03,296
42674.394962963,3293368,5.6,2,16139,.0029,203
42674.3950277778,3293424,1.6,2,16140,1.344444E-03,200
42674.3950462963,3293440,1.6,2,16141,1.344444E-03,276
42674.3950648148,3293456,1.2,2,16142,1.188889E-03,494
42674.3950787037,3293468,1.1,2,16143,.00115,176
42674.3950914352,3293479,1.2,2,16144,1.188889E-03,423
42674.3951053241,3293491,1.1,2,16145,.00115,352
42674.3951180556,3293502,1.2,2,16146,1.188889E-03,419
42674.3951319444,3293514,1.2,2,16147,1.188889E-03,638
42674.3951458333,3293526,1.1,2,16148,.00115,536
42674.3951585648,3293537,1.2,2,16149,1.188889E-03,563
42674.3951724537,3293549,1.1,2,16150,.00115,337
42674.3951851852,3293560,1.3,2,16151,1.227778E-03,616
42674.3952002315,3293573,1.1,2,16152,.00115,380
42674.395212963,3293584,1.2,2,16153,1.188889E-03,331
42674.3952268518,3293596,1.2,2,16154,1.188889E-03,254
42674.3952407407,3293608,1.1,2,16155,.00115,378
42674.3952534722,3293619,1.1,2,16156,.00115,323
42674.3952662037,3293630,1.1,2,16157,.00115,272
42674.3952789352,3293641,1.2,2,16158,1.188889E-03,382
42674.3952928241,3293653,1.4,2,16159,1.266667E-03,286
42674.3953090278,3293667,25.3,1,16159,9.838888E-03,685
42674.3956018519,3293920,1,2,16160,1.111111E-03,195
42674.3956134259,3293930,1.2,2,16161,1.188889E-03,401
42674.3956273148,3293942,3.3,2,16162,2.005555E-03,628
42674.3956655093,3293975,1.1,2,16163,.00115,343
42674.3956782407,3293986,1.1,2,16164,.00115,518
42674.3956909722,3293997,1.1,2,16165,.00115,270
42674.3957037037,3294008,1.1,2,16166,.00115,391
42674.3957164352,3294019,1.2,2,16167,1.188889E-03,407
42674.3957303241,3294031,1.2,2,16168,1.188889E-03,286
42674.395744213,3294043,1.1,2,16169,.00115,538
42674.3957569444,3294054,1.1,2,16170,.00115,414
42674.3957696759,3294065,1.2,2,16171,1.188889E-03,416
42674.3957835648,3294077,1.1,2,16172,.00115,429
42674.3957962963,3294088,1.1,2,16173,.00115,575
42674.3958090278,3294099,1.2,2,16174,1.188889E-03,446
42674.3958229167,3294111,1.1,2,16175,.00115,365
42674.3958356481,3294122,1.6,2,16176,1.344444E-03,600
42674.3958541667,3294138,1.7,2,16177,1.383333E-03,628
42674.3958738426,3294155,1.1,2,16178,.00115,574
42674.3958865741,3294166,1.3,2,16179,1.227778E-03,645
42674.3959016204,3294179,1,2,16180,1.111111E-03,468
42674.3959131944,3294189,1.1,2,16181,.00115,282
42674.3959259259,3294200,1.6,2,16182,1.344444E-03,262
42674.3959444444,3294216,2.1,2,16183,1.538889E-03,330
42674.39596875,3294237,1.9,2,16184,1.461111E-03,272
42674.3959907407,3294256,1.2,2,16185,1.188889E-03,245
42674.3960046296,3294268,1.2,2,16186,1.188889E-03,347
42674.3960185185,3294280,1.1,2,16187,.00115,328
42674.39603125,3294291,1.2,2,16188,1.188889E-03,432
42674.3960451389,3294303,1,2,16189,1.111111E-03,365
42674.396056713,3294313,1.1,2,16190,.00115,323
42674.3960694444,3294324,1.2,2,16191,1.188889E-03,656
42674.3960833333,3294336,1.1,2,16192,.00115,403
42674.3960960648,3294347,1.1,2,16193,.00115,385
42674.3961087963,3294358,1.1,2,16194,.00115,563
42674.3961215278,3294369,1.3,2,16195,1.227778E-03,404
42674.3961365741,3294382,.9,2,16196,1.072222E-03,318
42674.3961469907,3294391,1.1,2,16197,.00115,360
42674.3961597222,3294402,1.1,2,16198,.00115,388
42674.3961724537,3294413,2.8,2,16199,1.811111E-03,786
42674.3962048611,3294441,1.2,2,16200,1.188889E-03,258
42674.39621875,3294453,1.3,2,16201,1.227778E-03,445
42674.3962337963,3294466,1.1,2,16202,.00115,379
42674.3962465278,3294477,1.1,2,16203,.00115,373
42674.3962592593,3294488,1.1,2,16204,.00115,452
42674.3962719907,3294499,1.2,2,16205,1.188889E-03,395
42674.3962858796,3294511,1.7,2,16206,1.383333E-03,628
42674.3963055556,3294528,1.8,2,16207,1.422222E-03,325
42674.3963263889,3294546,.4,1,16207,1.555556E-04,21
42674.3963310185,3294550,113.9,0,16207,3.954861E-02,2200
42674.3976493056,3295689,19.8,1,16207,7.699999E-03,148
42674.3978784722,3295887,128.3,0,16207,4.454861E-02,1252
42674.3993634259,3297170,2,1,16207,7.777778E-04,211
42674.3993865741,3297190,1,2,16208,1.111111E-03,585
42674.3993981481,3297200,1.3,2,16209,1.227778E-03,481
42674.3994131944,3297213,1.1,2,16210,.00115,317
42674.3994259259,3297224,1.1,2,16211,.00115,272
42674.3994386574,3297235,1.2,2,16212,1.188889E-03,413
42674.3994525463,3297247,1.1,2,16213,.00115,349
42674.3994652778,3297258,1.1,2,16214,.00115,383
42674.3994780093,3297269,1.2,2,16215,1.188889E-03,453
42674.3994918981,3297281,1.1,2,16216,.00115,326
42674.3995046296,3297292,1.1,2,16217,.00115,444
42674.3995173611,3297303,1.1,2,16218,.00115,332
42674.3995300926,3297314,1.1,2,16219,.00115,356
42674.3995428241,3297325,1.1,2,16220,.00115,398
42674.3995555556,3297336,1.1,2,16221,.00115,364
42674.399568287,3297347,1.5,2,16222,1.305556E-03,394
42674.3995856481,3297362,1.3,2,16223,1.227778E-03,393
42674.3996006944,3297375,1,2,16224,1.111111E-03,322
42674.3996122685,3297385,1.2,2,16225,1.188889E-03,439
42674.3996261574,3297397,1,2,16226,1.111111E-03,309
42674.3996377315,3297407,1.3,2,16227,1.227778E-03,430
42674.3996527778,3297420,1.1,2,16228,.00115,386
42674.3996655093,3297431,1.3,2,16229,1.227778E-03,369
42674.3996805556,3297444,1.1,2,16230,.00115,470
42674.399693287,3297455,1.3,2,16231,1.227778E-03,378
42674.3997083333,3297468,1.3,2,16232,1.227778E-03,342
42674.3997233796,3297481,1.1,2,16233,.00115,285
42674.3997361111,3297492,1.4,2,16234,1.266667E-03,408
42674.3997523148,3297506,1,2,16235,1.111111E-03,267
42674.3997638889,3297516,1.1,2,16236,.00115,279
42674.3997766204,3297527,1.1,2,16237,.00115,313
42674.3997893519,3297538,1.1,2,16238,.00115,440
42674.3998020833,3297549,1.2,2,16239,1.188889E-03,388
42674.3998159722,3297561,1.1,2,16240,.00115,238
42674.3998287037,3297572,1.2,2,16241,1.188889E-03,287
42674.3998425926,3297584,1.7,2,16242,1.383333E-03,262
42674.3998622685,3297601,1.4,2,16243,1.266667E-03,364
42674.3998784722,3297615,2.1,2,16244,1.538889E-03,844
42674.3999027778,3297636,1,2,16245,1.111111E-03,289
42674.3999143519,3297646,1.1,2,16246,.00115,573
42674.3999270833,3297657,1.1,2,16247,.00115,456
42674.3999398148,3297668,1.1,2,16248,.00115,340
42674.3999525463,3297679,1.3,2,16249,1.227778E-03,627
42674.3999675926,3297692,.9,2,16250,1.072222E-03,404
42674.3999780093,3297701,1.1,2,16251,.00115,424
42674.3999907407,3297712,1.1,2,16252,.00115,668
42674.4000034722,3297723,1.3,2,16253,1.227778E-03,558
42674.4000185185,3297736,1.4,2,16254,1.266667E-03,422
42674.4000347222,3297750,1,2,16255,1.111111E-03,329
42674.4000462963,3297760,1.4,2,16256,1.266667E-03,517
42674.4000625,3297774,.9,2,16257,1.072222E-03,422
42674.4000729167,3297783,1.1,2,16258,.00115,356
42674.4000856482,3297794,1,2,16259,1.111111E-03,247
42674.4000972222,3297804,1.1,2,16260,.00115,493
42674.4001099537,3297815,1.1,2,16261,.00115,436
42674.4001226852,3297826,1.1,2,16262,.00115,426
42674.4001354167,3297837,1,2,16263,1.111111E-03,270
42674.4001469907,3297847,1.1,2,16264,.00115,372
42674.4001597222,3297858,1.1,2,16265,.00115,445
42674.4001724537,3297869,1.2,2,16266,1.188889E-03,351
42674.4001863426,3297881,1,2,16267,1.111111E-03,222
42674.4001979167,3297891,1.2,2,16268,1.188889E-03,348
42674.4002118056,3297903,1,2,16269,1.111111E-03,360
42674.4002233796,3297913,1.1,2,16270,.00115,387
42674.4002361111,3297924,1.3,2,16271,1.227778E-03,403
42674.4002511574,3297937,.9,2,16272,1.072222E-03,326
42674.4002615741,3297946,1,2,16273,1.111111E-03,413
42674.4002731481,3297956,1.1,2,16274,.00115,395
42674.4002858796,3297967,1.3,2,16275,1.227778E-03,804
42674.4003009259,3297980,1.2,2,16276,1.188889E-03,432
42674.4003148148,3297992,.8,2,16277,1.033333E-03,271
42674.4003240741,3298000,1.1,2,16278,.00115,428
42674.4003368056,3298011,1.1,2,16279,.00115,354
42674.400349537,3298022,1.1,2,16280,.00115,314
42674.4003622685,3298033,1.1,2,16281,.00115,391
42674.400375,3298044,1,2,16282,1.111111E-03,368
42674.4003865741,3298054,1.1,2,16283,.00115,530
42674.4003993056,3298065,1.4,2,16284,1.266667E-03,783
42674.4004155093,3298079,.8,2,16285,1.033333E-03,211
42674.4004247685,3298087,1.1,2,16286,.00115,386
42674.4004375,3298098,1.1,2,16287,.00115,404
42674.4004502315,3298109,1.3,2,16288,1.227778E-03,492
42674.4004652778,3298122,1.1,2,16289,.00115,743
42674.4004780093,3298133,.8,2,16290,1.033333E-03,369
42674.4004872685,3298141,1.2,2,16291,1.188889E-03,430
42674.4005011574,3298153,2,2,16292,.0015,723
42674.4005243056,3298173,1,2,16293,1.111111E-03,327
42674.4005358796,3298183,1.1,2,16294,.00115,442
42674.4005486111,3298194,1.1,2,16295,.00115,443
42674.4005613426,3298205,1.1,2,16296,.00115,385
42674.4005740741,3298216,1,2,16297,1.111111E-03,442
42674.4005856481,3298226,1.2,2,16298,1.188889E-03,710
42674.400599537,3298238,.9,2,16299,1.072222E-03,286
42674.4006099537,3298247,1,2,16300,1.111111E-03,371
42674.4006215278,3298257,1.3,2,16301,1.227778E-03,442
42674.4006365741,3298270,.8,2,16302,1.033333E-03,493
42674.4006458333,3298278,1,2,16303,1.111111E-03,330
42674.4006574074,3298288,1.2,2,16304,1.188889E-03,304
42674.4006712963,3298300,1.1,2,16305,.00115,350
42674.4006840278,3298311,1.2,2,16306,1.188889E-03,340
42674.4006979167,3298323,1.1,2,16307,.00115,489
42674.4007106481,3298334,1.2,2,16308,1.188889E-03,449
42674.400724537,3298346,1.3,2,16309,1.227778E-03,321
42674.4007395833,3298359,1.1,2,16310,.00115,495
42674.4007523148,3298370,1.3,2,16311,1.227778E-03,320
42674.4007673611,3298383,1.2,2,16312,1.188889E-03,416
42674.40078125,3298395,1.1,2,16313,.00115,190
42674.4007939815,3298406,1.1,2,16314,.00115,379
42674.400806713,3298417,1.2,2,16315,1.188889E-03,509
42674.4008206018,3298429,1.2,2,16316,1.188889E-03,540
42674.4008344907,3298441,1.2,2,16317,1.188889E-03,438
42674.4008483796,3298453,1.2,2,16318,1.188889E-03,398
42674.4008622685,3298465,1.2,2,16319,1.188889E-03,463
42674.4008761574,3298477,1.2,2,16320,1.188889E-03,325
42674.4008900463,3298489,1.3,2,16321,1.227778E-03,490
42674.4009050926,3298502,1.3,2,16322,1.227778E-03,356
42674.4009201389,3298515,1.1,2,16323,.00115,441
42674.4009328704,3298526,1.2,2,16324,1.188889E-03,600
42674.4009467593,3298538,1.5,2,16325,1.305556E-03,555
42674.4009641204,3298553,.9,2,16326,1.072222E-03,296
42674.400974537,3298562,1.2,2,16327,1.188889E-03,402
42674.4009884259,3298574,1.2,2,16328,1.188889E-03,487
42674.4010023148,3298586,1.2,2,16329,1.188889E-03,314
42674.4010162037,3298598,1.4,2,16330,1.266667E-03,521
42674.4010324074,3298612,1.1,2,16331,.00115,248
42674.4010451389,3298623,1.3,2,16332,1.227778E-03,448
42674.4010601852,3298636,1.3,2,16333,1.227778E-03,475
42674.4010752315,3298649,1.2,2,16334,1.188889E-03,342
42674.4010891204,3298661,1.2,2,16335,1.188889E-03,515
42674.4011030093,3298673,1.2,2,16336,1.188889E-03,466
42674.4011168981,3298685,1.2,2,16337,1.188889E-03,393
42674.401130787,3298697,1.1,2,16338,.00115,251
42674.4011435185,3298708,3.3,2,16339,2.005555E-03,468
42674.401181713,3298741,1.3,2,16340,1.227778E-03,317
42674.4011967593,3298754,1.4,2,16341,1.266667E-03,305
42674.401212963,3298768,1.5,2,16342,1.305556E-03,222
42674.4012303241,3298783,1.1,2,16343,.00115,229
42674.4012430556,3298794,2.7,2,16344,1.772222E-03,598
42674.4012743056,3298821,1.2,2,16345,1.188889E-03,457
42674.4012881944,3298833,1.2,2,16346,1.188889E-03,393
42674.4013020833,3298845,1.2,2,16347,1.188889E-03,330
42674.4013159722,3298857,1.3,2,16348,1.227778E-03,345
42674.4013310185,3298870,1.3,2,16349,1.227778E-03,427
42674.4013460648,3298883,1.3,2,16350,1.227778E-03,316
42674.4013611111,3298896,1.1,2,16351,.00115,336
42674.4013738426,3298907,1.4,2,16352,1.266667E-03,355
42674.4013900463,3298921,1.3,2,16353,1.227778E-03,474
42674.4014050926,3298934,1,2,16354,1.111111E-03,384
42674.4014166667,3298944,1,2,16355,1.111111E-03,415
42674.4014282407,3298954,.9,2,16356,1.072222E-03,261
42674.4014386574,3298963,1.2,2,16357,1.188889E-03,314
42674.4014525463,3298975,1.3,2,16358,1.227778E-03,278
42674.4014675926,3298988,1.4,2,16359,1.266667E-03,351
42674.4014837963,3299002,1.2,2,16360,1.188889E-03,445
42674.4014976852,3299014,1.1,2,16361,.00115,450
42674.4015104167,3299025,1.2,2,16362,1.188889E-03,320
42674.4015243056,3299037,1.2,2,16363,1.188889E-03,445
42674.4015381944,3299049,1.2,2,16364,1.188889E-03,476
42674.4015520833,3299061,1.2,2,16365,1.188889E-03,455
42674.4015659722,3299073,1.2,2,16366,1.188889E-03,462
42674.4015798611,3299085,1.1,2,16367,.00115,338
42674.4015925926,3299096,1.2,2,16368,1.188889E-03,452
42674.4016064815,3299108,1.2,2,16369,1.188889E-03,515
42674.4016203704,3299120,1.2,2,16370,1.188889E-03,425
42674.4016342593,3299132,1.1,2,16371,.00115,400
42674.4016469907,3299143,1.2,2,16372,1.188889E-03,459
42674.4016608796,3299155,1.2,2,16373,1.188889E-03,416
42674.4016747685,3299167,1.2,2,16374,1.188889E-03,402
42674.4016886574,3299179,1.2,2,16375,1.188889E-03,305
42674.4017025463,3299191,1.3,2,16376,1.227778E-03,198
42674.4017175926,3299204,1.3,2,16377,1.227778E-03,327
42674.4017326389,3299217,3.9,2,16378,2.238889E-03,644
42674.4017777778,3299256,45.1,1,16378,1.753889E-02,795
42674.4022997685,3299707,4.7,2,16379,.00255,666
42674.4023541667,3299754,3.9,2,16380,2.238889E-03,238
42674.4023993056,3299793,1.2,2,16381,1.188889E-03,202
42674.4024131944,3299805,1.3,2,16382,1.227778E-03,502
42674.4024282407,3299818,1.1,2,16383,.00115,256
42674.4024409722,3299829,1.1,2,16384,.00115,263
42674.4024537037,3299840,1.1,2,16385,.00115,561
42674.4024664352,3299851,1.1,2,16386,.00115,610
42674.4024791667,3299862,1.2,2,16387,1.188889E-03,356
42674.4024930556,3299874,1,2,16388,1.111111E-03,457
42674.4025046296,3299884,1.3,2,16389,1.227778E-03,552
42674.4025196759,3299897,1,2,16390,1.111111E-03,300
42674.40253125,3299907,1,2,16391,1.111111E-03,343
42674.4025428241,3299917,1.4,2,16392,1.266667E-03,589
42674.4025590278,3299931,.9,2,16393,1.072222E-03,340
42674.4025694444,3299940,1.2,2,16394,1.188889E-03,425
42674.4025833333,3299952,1.1,2,16395,.00115,368
42674.4025960648,3299963,1.1,2,16396,.00115,340
42674.4026087963,3299974,1.3,2,16397,1.227778E-03,529
42674.4026238426,3299987,1.3,2,16398,1.227778E-03,245
42674.4026388889,3300000,10.5,1,16398,4.083333E-03,700
42674.4027604167,3300105,1.2,2,16399,1.188889E-03,262
42674.4027743056,3300117,1.1,2,16400,.00115,296
42674.402787037,3300128,1.2,2,16401,1.188889E-03,411
42674.4028009259,3300140,1.1,2,16402,.00115,384
42674.4028136574,3300151,1.2,2,16403,1.188889E-03,448
42674.4028275463,3300163,1.1,2,16404,.00115,469
42674.4028402778,3300174,1.1,2,16405,.00115,369
42674.4028530093,3300185,1.1,2,16406,.00115,468
42674.4028657407,3300196,1.7,2,16407,1.383333E-03,754
42674.4028854167,3300213,.7,2,16408,9.944445E-04,195
42674.4028935185,3300220,1.2,2,16409,1.188889E-03,367
42674.4029074074,3300232,1.1,2,16410,.00115,285
42674.4029201389,3300243,1.1,2,16411,.00115,399
42674.4029328704,3300254,1.5,2,16412,1.305556E-03,489
42674.4029502315,3300269,1.1,2,16413,.00115,353
42674.402962963,3300280,1.2,2,16414,1.188889E-03,568
42674.4029768519,3300292,1.2,2,16415,1.188889E-03,392
42674.4029907407,3300304,1.1,2,16416,.00115,220
42674.4030034722,3300315,1.8,2,16417,1.422222E-03,457
42674.4030243056,3300333,101.8,1,16417,3.958889E-02,1771
42674.4042025463,3301351,1.2,2,16418,1.188889E-03,259
42674.4042164352,3301363,1.2,2,16419,1.188889E-03,435
42674.4042303241,3301375,1.3,2,16420,1.227778E-03,375
42674.4042453704,3301388,1.3,2,16421,1.227778E-03,314
42674.4042604167,3301401,1.3,2,16422,1.227778E-03,565
42674.404275463,3301414,1.2,2,16423,1.188889E-03,169
42674.4042893518,3301426,1.3,2,16424,1.227778E-03,331
42674.4043043981,3301439,1.4,2,16425,1.266667E-03,535
42674.4043206019,3301453,1.1,2,16426,.00115,309
42674.4043333333,3301464,1.4,2,16427,1.266667E-03,522
42674.404349537,3301478,1.1,2,16428,.00115,317
42674.4043622685,3301489,1.4,2,16429,1.266667E-03,609
42674.4043784722,3301503,1.2,2,16430,1.188889E-03,402
42674.4043923611,3301515,1.2,2,16431,1.188889E-03,429
42674.40440625,3301527,1.2,2,16432,1.188889E-03,567
42674.4044201389,3301539,1.2,2,16433,1.188889E-03,371
42674.4044340278,3301551,1.2,2,16434,1.188889E-03,416
42674.4044479167,3301563,1.1,2,16435,.00115,410
42674.4044606481,3301574,1.4,2,16436,1.266667E-03,418
42674.4044768519,3301588,1.2,2,16437,1.188889E-03,429
42674.4044907407,3301600,1.2,2,16438,1.188889E-03,326
42674.4045046296,3301612,1.3,2,16439,1.227778E-03,509
42674.4045196759,3301625,1.2,2,16440,1.188889E-03,409
42674.4045335648,3301637,1.3,2,16441,1.227778E-03,207
42674.4045486111,3301650,1.4,2,16442,1.266667E-03,435
42674.4045648148,3301664,1.4,2,16443,1.266667E-03,496
42674.4045810185,3301678,1.4,2,16444,1.266667E-03,489
42674.4045972222,3301692,1.3,2,16445,1.227778E-03,319
42674.4046122685,3301705,1.2,2,16446,1.188889E-03,507
42674.4046261574,3301717,1.3,2,16447,1.227778E-03,404
42674.4046412037,3301730,1.3,2,16448,1.227778E-03,356
42674.40465625,3301743,1.3,2,16449,1.227778E-03,309
42674.4046712963,3301756,1.3,2,16450,1.227778E-03,293
42674.4046863426,3301769,1.3,2,16451,1.227778E-03,357
42674.4047013889,3301782,1.2,2,16452,1.188889E-03,594
42674.4047152778,3301794,1.4,2,16453,1.266667E-03,447
42674.4047314815,3301808,1.5,2,16454,1.305556E-03,349
42674.4047488426,3301823,1.2,2,16455,1.188889E-03,328
42674.4047627315,3301835,1.3,2,16456,1.227778E-03,407
42674.4047777778,3301848,1.2,2,16457,1.188889E-03,456
42674.4047916667,3301860,1.2,2,16458,1.188889E-03,384
42674.4048055556,3301872,1.3,2,16459,1.227778E-03,406
42674.4048206018,3301885,1.3,2,16460,1.227778E-03,607
42674.4048356482,3301898,1.3,2,16461,1.227778E-03,361
42674.4048506944,3301911,1.2,2,16462,1.188889E-03,285
42674.4048645833,3301923,1.4,2,16463,1.266667E-03,428
42674.404880787,3301937,1.2,2,16464,1.188889E-03,513
42674.4048946759,3301949,1.3,2,16465,1.227778E-03,418
42674.4049097222,3301962,1.2,2,16466,1.188889E-03,401
42674.4049236111,3301974,1.2,2,16467,1.188889E-03,653
42674.4049375,3301986,1.3,2,16468,1.227778E-03,376
42674.4049525463,3301999,1.2,2,16469,1.188889E-03,426
42674.4049664352,3302011,1.3,2,16470,1.227778E-03,595
42674.4049814815,3302024,1.5,2,16471,1.305556E-03,492
42674.4049988426,3302039,1.1,2,16472,.00115,513
42674.4050115741,3302050,1.1,2,16473,.00115,306
42674.4050243056,3302061,1.3,2,16474,1.227778E-03,361
42674.4050393518,3302074,1.2,2,16475,1.188889E-03,525
42674.4050532407,3302086,1.3,2,16476,1.227778E-03,479
42674.405068287,3302099,1.2,2,16477,1.188889E-03,469
42674.4050821759,3302111,1.2,2,16478,1.188889E-03,399
42674.4050960648,3302123,1.4,2,16479,1.266667E-03,438
42674.4051122685,3302137,1.2,2,16480,1.188889E-03,396
42674.4051261574,3302149,1.3,2,16481,1.227778E-03,289
42674.4051412037,3302162,1.3,2,16482,1.227778E-03,379
42674.40515625,3302175,1.3,2,16483,1.227778E-03,268
42674.4051712963,3302188,4.4,2,16484,2.433333E-03,544
42674.4052222222,3302232,1.1,2,16485,.00115,157
42674.4052349537,3302243,1.5,2,16486,1.305556E-03,224
42674.4052523148,3302258,1.3,2,16487,1.227778E-03,235
42674.4052673611,3302271,1.7,2,16488,1.383333E-03,212
42674.405287037,3302288,1.4,2,16489,1.266667E-03,404
42674.4053032407,3302302,41.3,1,16489,1.606111E-02,799
42674.40578125,3302715,4.9,2,16490,2.627778E-03,507
42674.405837963,3302764,25.9,1,16490,1.007222E-02,136
42674.4061377315,3303023,1.5,2,16491,1.305556E-03,517
42674.4061550926,3303038,2.4,2,16492,1.655556E-03,786
42674.4061828704,3303062,3.5,1,16492,1.361111E-03,525
42674.4062233796,3303097,208.3,0,16492,7.232639E-02,1102
42674.4086342593,3305180,1.3,1,16492,5.055555E-04,159
42674.4086493056,3305193,1.6,2,16493,1.344444E-03,269
42674.4086678241,3305209,1.7,2,16494,1.383333E-03,455
42674.4086875,3305226,1.1,2,16495,.00115,318
42674.4087002315,3305237,1.2,2,16496,1.188889E-03,256
42674.4087141204,3305249,1.2,2,16497,1.188889E-03,664
42674.4087280093,3305261,1.2,2,16498,1.188889E-03,391
42674.4087418982,3305273,1.1,2,16499,.00115,421
42674.4087546296,3305284,1.2,2,16500,1.188889E-03,505
42674.4087685185,3305296,1.2,2,16501,1.188889E-03,299
42674.4087824074,3305308,1.2,2,16502,1.188889E-03,356
42674.4087962963,3305320,1.2,2,16503,1.188889E-03,458
42674.4088101852,3305332,1.3,2,16504,1.227778E-03,487
42674.4088252315,3305345,1.1,2,16505,.00115,393
42674.408837963,3305356,1.2,2,16506,1.188889E-03,389
42674.4088518518,3305368,1.2,2,16507,1.188889E-03,400
42674.4088657407,3305380,1.1,2,16508,.00115,297
42674.4088784722,3305391,1.3,2,16509,1.227778E-03,665
42674.4088935185,3305404,2.9,2,16510,.00185,631
42674.4089270833,3305433,1.8,2,16511,1.422222E-03,250
42674.4089479167,3305451,1.3,2,16512,1.227778E-03,387
42674.408962963,3305464,1.2,2,16513,1.188889E-03,217
42674.4089768519,3305476,1.2,2,16514,1.188889E-03,523
42674.4089907407,3305488,1.2,2,16515,1.188889E-03,205
