"Time","DataCount (samples)","Interval (s)","ActivityCode (0=sedentary, 1= standing, 2=stepping)","CumulativeStepCount","Activity Score (MET.h)","Abs(sumDiff)"
42449.2003738426,3989233,121.7,1,15006,4.732778E-02,1763
42449.2017824074,3990450,3.3,2,15007,2.005555E-03,206
42449.2018206019,3990483,1.4,2,15008,1.266667E-03,243
42449.2018368056,3990497,1.2,2,15009,1.188889E-03,307
42449.2018506944,3990509,1.4,2,15010,1.266667E-03,460
42449.2018668981,3990523,1.3,2,15011,1.227778E-03,448
42449.2018819444,3990536,1.5,2,15012,1.305556E-03,317
42449.2018993056,3990551,1.4,2,15013,1.266667E-03,509
42449.2019155093,3990565,1,2,15014,1.111111E-03,310
42449.2019270833,3990575,1.2,2,15015,1.188889E-03,386
42449.2019409722,3990587,1.3,2,15016,1.227778E-03,269
42449.2019560185,3990600,1.3,2,15017,1.227778E-03,403
42449.2019710648,3990613,1.2,2,15018,1.188889E-03,304
42449.2019849537,3990625,1.2,2,15019,1.188889E-03,406
42449.2019988426,3990637,1.5,2,15020,1.305556E-03,312
42449.2020162037,3990652,1.3,2,15021,1.227778E-03,305
42449.20203125,3990665,8.1,1,15021,.00315,597
42449.202125,3990746,1.2,2,15022,1.188889E-03,251
42449.2021388889,3990758,1.1,2,15023,.00115,312
42449.2021516204,3990769,1.1,2,15024,.00115,373
42449.2021643519,3990780,3,2,15025,1.888889E-03,315
42449.2021990741,3990810,1.2,2,15026,1.188889E-03,337
42449.202212963,3990822,1.2,2,15027,1.188889E-03,273
42449.2022268519,3990834,1.3,2,15028,1.227778E-03,204
42449.2022418982,3990847,1.1,2,15029,.00115,367
42449.2022546296,3990858,1.1,2,15030,.00115,376
42449.2022673611,3990869,1.4,2,15031,1.266667E-03,486
42449.2022835648,3990883,1,2,15032,1.111111E-03,276
42449.2022951389,3990893,1.1,2,15033,.00115,421
42449.2023078704,3990904,1.2,2,15034,1.188889E-03,305
42449.2023217593,3990916,1.2,2,15035,1.188889E-03,219
42449.2023356482,3990928,1.2,2,15036,1.188889E-03,359
42449.202349537,3990940,1.6,2,15037,1.344444E-03,342
42449.2023680556,3990956,1.3,2,15038,1.227778E-03,216
42449.2023831019,3990969,1.1,2,15039,.00115,243
42449.2023958333,3990980,4.4,2,15040,2.433333E-03,487
42449.2024467593,3991024,1.4,2,15041,1.266667E-03,312
42449.202462963,3991038,1.3,2,15042,1.227778E-03,272
42449.2024780093,3991051,1.3,2,15043,1.227778E-03,396
42449.2024930556,3991064,1.1,2,15044,.00115,323
42449.202505787,3991075,1.6,2,15045,1.344444E-03,343
42449.2025243056,3991091,1.2,2,15046,1.188889E-03,246
42449.2025381944,3991103,1.3,2,15047,1.227778E-03,501
42449.2025532407,3991116,1.2,2,15048,1.188889E-03,424
42449.2025671296,3991128,1.3,2,15049,1.227778E-03,461
42449.2025821759,3991141,2.6,2,15050,1.733333E-03,504
42449.2026122685,3991167,1.3,2,15051,1.227778E-03,387
42449.2026273148,3991180,1.1,2,15052,.00115,324
42449.2026400463,3991191,1.1,2,15053,.00115,471
42449.2026527778,3991202,1.4,2,15054,1.266667E-03,405
42449.2026689815,3991216,1.3,2,15055,1.227778E-03,274
42449.2026840278,3991229,3.5,2,15056,2.083333E-03,416
42449.202724537,3991264,5.4,2,15057,2.822222E-03,294
42449.202787037,3991318,1.3,2,15058,1.227778E-03,462
42449.2028020833,3991331,1.2,2,15059,1.188889E-03,422
42449.2028159722,3991343,1.2,2,15060,1.188889E-03,561
42449.2028298611,3991355,1.2,2,15061,1.188889E-03,390
42449.20284375,3991367,1.2,2,15062,1.188889E-03,495
42449.2028576389,3991379,1.3,2,15063,1.227778E-03,363
42449.2028726852,3991392,1.1,2,15064,.00115,222
42449.2028854167,3991403,1.2,2,15065,1.188889E-03,352
42449.2028993056,3991415,1.4,2,15066,1.266667E-03,443
42449.2029155093,3991429,1.1,2,15067,.00115,377
42449.2029282407,3991440,1.1,2,15068,.00115,316
42449.2029409722,3991451,1,2,15069,1.111111E-03,455
42449.2029525463,3991461,1.4,2,15070,1.266667E-03,386
42449.20296875,3991475,1.1,2,15071,.00115,381
42449.2029814815,3991486,1.2,2,15072,1.188889E-03,380
42449.2029953704,3991498,1.1,2,15073,.00115,311
42449.2030081019,3991509,1.2,2,15074,1.188889E-03,338
42449.2030219907,3991521,4.1,2,15075,2.316667E-03,679
42449.2030694444,3991562,2,2,15076,.0015,387
42449.2030925926,3991582,1.6,2,15077,1.344444E-03,314
42449.2031111111,3991598,1.4,2,15078,1.266667E-03,190
42449.2031273148,3991612,1.5,2,15079,1.305556E-03,223
42449.2031446759,3991627,1.4,2,15080,1.266667E-03,207
42449.2031608796,3991641,1.6,2,15081,1.344444E-03,301
42449.2031793982,3991657,2.3,2,15082,1.616667E-03,674
42449.2032060185,3991680,1.2,2,15083,1.188889E-03,253
42449.2032199074,3991692,1.3,2,15084,1.227778E-03,265
42449.2032349537,3991705,1.4,2,15085,1.266667E-03,371
42449.2032511574,3991719,1.3,2,15086,1.227778E-03,327
42449.2032662037,3991732,1.2,2,15087,1.188889E-03,323
42449.2032800926,3991744,1.4,2,15088,1.266667E-03,300
42449.2032962963,3991758,1.4,2,15089,1.266667E-03,412
42449.2033125,3991772,1.4,2,15090,1.266667E-03,524
42449.2033287037,3991786,1.5,2,15091,1.305556E-03,264
42449.2033460648,3991801,3.3,2,15092,2.005555E-03,317
42449.2033842593,3991834,14.7,1,15092,5.716667E-03,1283
42449.2035543981,3991981,1,2,15093,1.111111E-03,299
42449.2035659722,3991991,2.7,2,15094,1.772222E-03,554
42449.2035972222,3992018,7.6,1,15094,2.955555E-03,650
42449.2036851852,3992094,1.3,2,15095,1.227778E-03,333
42449.2037002315,3992107,1.3,2,15096,1.227778E-03,244
42449.2037152778,3992120,1.3,2,15097,1.227778E-03,433
42449.2037303241,3992133,1.2,2,15098,1.188889E-03,344
42449.203744213,3992145,1.2,2,15099,1.188889E-03,420
42449.2037581019,3992157,1.3,2,15100,1.227778E-03,380
42449.2037731481,3992170,1.2,2,15101,1.188889E-03,441
42449.203787037,3992182,1.2,2,15102,1.188889E-03,368
42449.2038009259,3992194,1.1,2,15103,.00115,447
42449.2038136574,3992205,1.1,2,15104,.00115,337
42449.2038263889,3992216,1.1,2,15105,.00115,421
42449.2038391204,3992227,1.2,2,15106,1.188889E-03,548
42449.2038530093,3992239,1,2,15107,1.111111E-03,269
42449.2038645833,3992249,1.3,2,15108,1.227778E-03,403
42449.2038796296,3992262,1.2,2,15109,1.188889E-03,222
42449.2038935185,3992274,8.7,1,15109,3.383333E-03,963
42449.203994213,3992361,2.9,2,15110,.00185,904
42449.2040277778,3992390,2.9,2,15111,.00185,480
42449.2040613426,3992419,2.4,2,15112,1.655556E-03,603
42449.2040891204,3992443,4.3,2,15113,2.394445E-03,403
42449.2041388889,3992486,10.7,1,15113,4.161111E-03,446
42449.2042627315,3992593,1.3,2,15114,1.227778E-03,493
42449.2042777778,3992606,1.2,2,15115,1.188889E-03,304
42449.2042916667,3992618,1.4,2,15116,1.266667E-03,373
42449.2043078704,3992632,1.2,2,15117,1.188889E-03,320
42449.2043217593,3992644,1.2,2,15118,1.188889E-03,428
42449.2043356482,3992656,1.1,2,15119,.00115,490
42449.2043483796,3992667,1.1,2,15120,.00115,493
42449.2043611111,3992678,1.2,2,15121,1.188889E-03,340
42449.204375,3992690,1.1,2,15122,.00115,414
42449.2043877315,3992701,2.4,2,15123,1.655556E-03,650
42449.2044155093,3992725,2.6,2,15124,1.733333E-03,497
42449.2044456019,3992751,4.3,2,15125,2.394445E-03,631
42449.2044953704,3992794,.7,2,15126,9.944445E-04,175
42449.2045034722,3992801,1.2,2,15127,1.188889E-03,415
42449.2045173611,3992813,1,2,15128,1.111111E-03,401
42449.2045289352,3992823,1.2,2,15129,1.188889E-03,469
42449.2045428241,3992835,1.2,2,15130,1.188889E-03,582
42449.204556713,3992847,1.2,2,15131,1.188889E-03,435
42449.2045706019,3992859,.9,2,15132,1.072222E-03,286
42449.2045810185,3992868,1.1,2,15133,.00115,519
42449.20459375,3992879,1.1,2,15134,.00115,463
42449.2046064815,3992890,1.1,2,15135,.00115,367
42449.204619213,3992901,1.1,2,15136,.00115,318
42449.2046319444,3992912,1.1,2,15137,.00115,534
42449.2046446759,3992923,1.1,2,15138,.00115,307
42449.2046574074,3992934,1.4,2,15139,1.266667E-03,500
42449.2046736111,3992948,.8,2,15140,1.033333E-03,349
42449.2046828704,3992956,1.9,2,15141,1.461111E-03,442
42449.2047048611,3992975,4.8,2,15142,2.588889E-03,369
42449.2047604167,3993023,1.3,2,15143,1.227778E-03,230
42449.204775463,3993036,1.2,2,15144,1.188889E-03,392
42449.2047893519,3993048,1.1,2,15145,.00115,218
42449.2048020833,3993059,3,2,15146,1.888889E-03,276
42449.2048368056,3993089,1.5,2,15147,1.305556E-03,157
42449.2048541667,3993104,1.5,2,15148,1.305556E-03,316
42449.2048715278,3993119,2.6,2,15149,1.733333E-03,435
42449.2049016204,3993145,1.3,2,15150,1.227778E-03,218
42449.2049166667,3993158,1.3,2,15151,1.227778E-03,345
42449.204931713,3993171,1.3,2,15152,1.227778E-03,278
42449.2049467593,3993184,1.3,2,15153,1.227778E-03,351
42449.2049618056,3993197,1.2,2,15154,1.188889E-03,328
42449.2049756944,3993209,1.4,2,15155,1.266667E-03,283
42449.2049918982,3993223,1.3,2,15156,1.227778E-03,329
42449.2050069444,3993236,1.2,2,15157,1.188889E-03,389
42449.2050208333,3993248,4.7,2,15158,.00255,487
42449.2050752315,3993295,1.7,2,15159,1.383333E-03,443
42449.2050949074,3993312,1.2,2,15160,1.188889E-03,493
42449.2051087963,3993324,1,2,15161,1.111111E-03,354
42449.2051203704,3993334,1,2,15162,1.111111E-03,393
42449.2051319444,3993344,1.2,2,15163,1.188889E-03,516
42449.2051458333,3993356,1.1,2,15164,.00115,630
42449.2051585648,3993367,1,2,15165,1.111111E-03,509
42449.2051701389,3993377,1.2,2,15166,1.188889E-03,351
42449.2051840278,3993389,1.1,2,15167,.00115,552
42449.2051967593,3993400,1.2,2,15168,1.188889E-03,452
42449.2052106482,3993412,1.1,2,15169,.00115,468
42449.2052233796,3993423,8.9,1,15169,3.461111E-03,818
42449.2053263889,3993512,5.3,2,15170,2.783333E-03,1099
42449.2053877315,3993565,1.3,2,15171,1.227778E-03,384
42449.2054027778,3993578,1.5,2,15172,1.305556E-03,360
42449.2054201389,3993593,1.8,2,15173,1.422222E-03,386
42449.2054409722,3993611,1.1,2,15174,.00115,462
42449.2054537037,3993622,1.1,2,15175,.00115,445
42449.2054664352,3993633,1.7,2,15176,1.383333E-03,453
42449.2054861111,3993650,.7,2,15177,9.944445E-04,109
42449.205494213,3993657,1.3,2,15178,1.227778E-03,245
42449.2055092593,3993670,1.3,2,15179,1.227778E-03,231
42449.2055243056,3993683,1.3,2,15180,1.227778E-03,336
42449.2055393519,3993696,.8,2,15181,1.033333E-03,234
42449.2055486111,3993704,1.8,2,15182,1.422222E-03,242
42449.2055694445,3993722,2.3,2,15183,1.616667E-03,203
42449.2055960648,3993745,4.6,2,15184,2.511111E-03,230
42449.2056493056,3993791,3.4,2,15185,2.044444E-03,505
42449.2056886574,3993825,1.2,2,15186,1.188889E-03,420
42449.2057025463,3993837,1.2,2,15187,1.188889E-03,492
42449.2057164352,3993849,1.4,2,15188,1.266667E-03,332
42449.2057326389,3993863,5,2,15189,2.666667E-03,414
42449.2057905093,3993913,1.4,2,15190,1.266667E-03,384
42449.205806713,3993927,1.3,2,15191,1.227778E-03,290
42449.2058217593,3993940,1.2,2,15192,1.188889E-03,493
42449.2058356482,3993952,1.3,2,15193,1.227778E-03,291
42449.2058506944,3993965,1.2,2,15194,1.188889E-03,368
42449.2058645833,3993977,2.5,2,15195,1.694444E-03,692
42449.2058935185,3994002,1.3,2,15196,1.227778E-03,302
42449.2059085648,3994015,1.2,2,15197,1.188889E-03,553
42449.2059224537,3994027,1,2,15198,1.111111E-03,318
42449.2059340278,3994037,1.2,2,15199,1.188889E-03,458
42449.2059479167,3994049,2.6,2,15200,1.733333E-03,409
42449.2059780093,3994075,1.5,2,15201,1.305556E-03,208
42449.2059953704,3994090,1.5,2,15202,1.305556E-03,158
42449.2060127315,3994105,1.3,2,15203,1.227778E-03,285
42449.2060277778,3994118,1.3,2,15204,1.227778E-03,226
42449.2060428241,3994131,1.4,2,15205,1.266667E-03,493
42449.2060590278,3994145,1.2,2,15206,1.188889E-03,350
42449.2060729167,3994157,1.3,2,15207,1.227778E-03,336
42449.206087963,3994170,1.2,2,15208,1.188889E-03,485
42449.2061018519,3994182,1.4,2,15209,1.266667E-03,425
42449.2061180556,3994196,1.2,2,15210,1.188889E-03,472
42449.2061319444,3994208,1.4,2,15211,1.266667E-03,321
42449.2061481482,3994222,1.3,2,15212,1.227778E-03,309
42449.2061631944,3994235,1.7,2,15213,1.383333E-03,424
42449.2061828704,3994252,3.9,2,15214,2.238889E-03,524
42449.2062280093,3994291,8,1,15214,3.111111E-03,574
42449.2063206019,3994371,1.7,2,15215,1.383333E-03,245
42449.2063402778,3994388,1.3,2,15216,1.227778E-03,397
42449.2063553241,3994401,1.2,2,15217,1.188889E-03,476
42449.206369213,3994413,1.4,2,15218,1.266667E-03,324
42449.2063854167,3994427,1.5,2,15219,1.305556E-03,226
42449.2064027778,3994442,1.3,2,15220,1.227778E-03,250
42449.2064178241,3994455,1.3,2,15221,1.227778E-03,412
42449.2064328704,3994468,1.5,2,15222,1.305556E-03,307
42449.2064502315,3994483,1.2,2,15223,1.188889E-03,244
42449.2064641204,3994495,1.3,2,15224,1.227778E-03,302
42449.2064791667,3994508,1.3,2,15225,1.227778E-03,226
42449.206494213,3994521,3.6,2,15226,2.122222E-03,313
42449.2065358796,3994557,1.3,2,15227,1.227778E-03,489
42449.2065509259,3994570,4.2,2,15228,2.355556E-03,891
42449.206599537,3994612,1.1,2,15229,.00115,307
42449.2066122685,3994623,5,2,15230,2.666667E-03,654
42449.2066701389,3994673,3.3,2,15231,2.005555E-03,577
42449.2067083333,3994706,1.1,2,15232,.00115,407
42449.2067210648,3994717,2.2,2,15233,1.577778E-03,405
42449.2067465278,3994739,1.9,2,15234,1.461111E-03,286
42449.2067685185,3994758,1.2,2,15235,1.188889E-03,352
42449.2067824074,3994770,7.4,1,15235,2.877778E-03,526
42449.2068680556,3994844,1.4,2,15236,1.266667E-03,400
42449.2068842593,3994858,1.2,2,15237,1.188889E-03,261
42449.2068981482,3994870,1.1,2,15238,.00115,207
42449.2069108796,3994881,1.2,2,15239,1.188889E-03,399
42449.2069247685,3994893,1.2,2,15240,1.188889E-03,265
42449.2069386574,3994905,2.7,2,15241,1.772222E-03,483
42449.2069699074,3994932,2.1,2,15242,1.538889E-03,892
42449.206994213,3994953,1.1,2,15243,.00115,523
42449.2070069444,3994964,1.2,2,15244,1.188889E-03,512
42449.2070208333,3994976,1.1,2,15245,.00115,412
42449.2070335648,3994987,1.2,2,15246,1.188889E-03,416
42449.2070474537,3994999,1.2,2,15247,1.188889E-03,512
42449.2070613426,3995011,1.3,2,15248,1.227778E-03,318
42449.2070763889,3995024,1.2,2,15249,1.188889E-03,367
42449.2070902778,3995036,1.1,2,15250,.00115,280
42449.2071030093,3995047,3.1,2,15251,1.927778E-03,491
42449.2071388889,3995078,1.1,2,15252,.00115,244
42449.2071516204,3995089,3.6,2,15253,2.122222E-03,638
42449.207193287,3995125,2.8,2,15254,1.811111E-03,432
42449.2072256944,3995153,1.1,2,15255,.00115,542
42449.2072384259,3995164,1.2,2,15256,1.188889E-03,353
42449.2072523148,3995176,1.4,2,15257,1.266667E-03,284
42449.2072685185,3995190,1.5,2,15258,1.305556E-03,259
42449.2072858796,3995205,1.1,2,15259,.00115,316
42449.2072986111,3995216,1.2,2,15260,1.188889E-03,390
42449.2073125,3995228,1.1,2,15261,.00115,367
42449.2073252315,3995239,1.2,2,15262,1.188889E-03,369
42449.2073391204,3995251,1.2,2,15263,1.188889E-03,390
42449.2073530093,3995263,1.6,2,15264,1.344444E-03,293
42449.2073715278,3995279,1.2,2,15265,1.188889E-03,132
42449.2073854167,3995291,1.4,2,15266,1.266667E-03,257
42449.2074016204,3995305,1.3,2,15267,1.227778E-03,230
42449.2074166667,3995318,2.5,2,15268,1.694444E-03,411
42449.2074456019,3995343,.8,2,15269,1.033333E-03,90
42449.2074548611,3995351,1.3,2,15270,1.227778E-03,318
42449.2074699074,3995364,1.2,2,15271,1.188889E-03,275
42449.2074837963,3995376,1.3,2,15272,1.227778E-03,268
42449.2074988426,3995389,1.2,2,15273,1.188889E-03,356
42449.2075127315,3995401,1.3,2,15274,1.227778E-03,503
42449.2075277778,3995414,1.2,2,15275,1.188889E-03,290
42449.2075416667,3995426,1.4,2,15276,1.266667E-03,515
42449.2075578704,3995440,2.4,2,15277,1.655556E-03,213
42449.2075856482,3995464,3.7,2,15278,2.161111E-03,724
42449.2076284722,3995501,1.1,2,15279,.00115,307
42449.2076412037,3995512,1.2,2,15280,1.188889E-03,213
42449.2076550926,3995524,1,2,15281,1.111111E-03,259
42449.2076666667,3995534,1.1,2,15282,.00115,323
42449.2076793981,3995545,1,2,15283,1.111111E-03,344
42449.2076909722,3995555,1,2,15284,1.111111E-03,320
42449.2077025463,3995565,1,2,15285,1.111111E-03,402
42449.2077141204,3995575,2.7,2,15286,1.772222E-03,367
42449.2077453704,3995602,43,1,15286,1.672222E-02,1510
42449.2082430556,3996032,2.1,2,15287,1.538889E-03,100
42449.2082673611,3996053,30.5,1,15287,1.186111E-02,1623
42449.2086203704,3996358,1.5,2,15288,1.305556E-03,268
42449.2086377315,3996373,9,1,15288,.0035,681
42449.2087418981,3996463,1.2,2,15289,1.188889E-03,275
42449.208755787,3996475,1.2,2,15290,1.188889E-03,236
42449.2087696759,3996487,1.1,2,15291,.00115,235
42449.2087824074,3996498,1.2,2,15292,1.188889E-03,201
42449.2087962963,3996510,1.3,2,15293,1.227778E-03,215
42449.2088113426,3996523,1.4,2,15294,1.266667E-03,167
42449.2088275463,3996537,1,2,15295,1.111111E-03,144
42449.2088391204,3996547,5.3,2,15296,2.783333E-03,500
42449.208900463,3996600,5.6,2,15297,.0029,883
42449.2089652778,3996656,5,2,15298,2.666667E-03,612
42449.2090231481,3996706,1.2,2,15299,1.188889E-03,180
42449.209037037,3996718,1.8,2,15300,1.422222E-03,300
42449.2090578704,3996736,1.6,2,15301,1.344444E-03,180
42449.2090763889,3996752,9.1,1,15301,3.538889E-03,626
42449.209181713,3996843,1.1,2,15302,.00115,177
42449.2091944444,3996854,6.6,1,15302,2.566667E-03,430
42449.2092708333,3996920,1.6,2,15303,1.344444E-03,306
42449.2092893519,3996936,14,1,15303,5.444444E-03,829
42449.2094513889,3997076,2.8,2,15304,1.811111E-03,307
42449.2094837963,3997104,1.2,2,15305,1.188889E-03,373
42449.2094976852,3997116,1.1,2,15306,.00115,284
42449.2095104167,3997127,1.2,2,15307,1.188889E-03,399
42449.2095243056,3997139,1.2,2,15308,1.188889E-03,290
42449.2095381944,3997151,1.2,2,15309,1.188889E-03,428
42449.2095520833,3997163,1.2,2,15310,1.188889E-03,257
42449.2095659722,3997175,1.3,2,15311,1.227778E-03,271
42449.2095810185,3997188,2,2,15312,.0015,234
42449.2096041667,3997208,1.2,2,15313,1.188889E-03,240
42449.2096180556,3997220,6.7,1,15313,2.605555E-03,642
42449.2096956019,3997287,2.4,2,15314,1.655556E-03,322
42449.2097233796,3997311,1.1,2,15315,.00115,319
42449.2097361111,3997322,1.2,2,15316,1.188889E-03,351
42449.20975,3997334,1.3,2,15317,1.227778E-03,320
42449.2097650463,3997347,1.1,2,15318,.00115,226
42449.2097777778,3997358,1.3,2,15319,1.227778E-03,320
42449.2097928241,3997371,1.3,2,15320,1.227778E-03,229
42449.2098078704,3997384,1.3,2,15321,1.227778E-03,217
42449.2098229167,3997397,1.2,2,15322,1.188889E-03,225
42449.2098368056,3997409,1.6,2,15323,1.344444E-03,296
42449.2098553241,3997425,2.5,2,15324,1.694444E-03,239
42449.2098842593,3997450,1.2,2,15325,1.188889E-03,388
42449.2098981481,3997462,1.2,2,15326,1.188889E-03,277
42449.209912037,3997474,1.2,2,15327,1.188889E-03,377
42449.2099259259,3997486,1.2,2,15328,1.188889E-03,443
42449.2099398148,3997498,1.1,2,15329,.00115,291
42449.2099525463,3997509,1.2,2,15330,1.188889E-03,352
42449.2099664352,3997521,7.6,1,15330,2.955555E-03,767
42449.2100543982,3997597,4.4,2,15331,2.433333E-03,1027
42449.2101053241,3997641,1.1,2,15332,.00115,167
42449.2101180556,3997652,5.2,2,15333,2.744444E-03,634
42449.2101782407,3997704,4.7,2,15334,.00255,577
42449.2102326389,3997751,1.3,2,15335,1.227778E-03,210
42449.2102476852,3997764,1.2,2,15336,1.188889E-03,391
42449.2102615741,3997776,1.2,2,15337,1.188889E-03,388
42449.210275463,3997788,1.2,2,15338,1.188889E-03,258
42449.2102893519,3997800,1.4,2,15339,1.266667E-03,380
42449.2103055556,3997814,4,2,15340,2.277778E-03,303
42449.2103518519,3997854,1.2,2,15341,1.188889E-03,235
42449.2103657407,3997866,1.1,2,15342,.00115,176
42449.2103784722,3997877,1.2,2,15343,1.188889E-03,194
42449.2103923611,3997889,1.3,2,15344,1.227778E-03,307
42449.2104074074,3997902,1.3,2,15345,1.227778E-03,221
42449.2104224537,3997915,1.1,2,15346,.00115,175
42449.2104351852,3997926,4.1,2,15347,2.316667E-03,303
42449.2104826389,3997967,1.7,2,15348,1.383333E-03,208
42449.2105023148,3997984,1.1,2,15349,.00115,227
42449.2105150463,3997995,1.4,2,15350,1.266667E-03,399
42449.21053125,3998009,1.2,2,15351,1.188889E-03,379
42449.2105451389,3998021,1.7,2,15352,1.383333E-03,627
42449.2105648148,3998038,.8,2,15353,1.033333E-03,202
42449.2105740741,3998046,1.2,2,15354,1.188889E-03,298
42449.210587963,3998058,1.3,2,15355,1.227778E-03,449
42449.2106030093,3998071,2.1,2,15356,1.538889E-03,457
42449.2106273148,3998092,5.2,2,15357,2.744444E-03,594
42449.2106875,3998144,2.6,2,15358,1.733333E-03,385
42449.2107175926,3998170,.7,2,15359,9.944445E-04,147
42449.2107256944,3998177,1.3,2,15360,1.227778E-03,280
42449.2107407407,3998190,1.7,2,15361,1.383333E-03,291
42449.2107604167,3998207,.8,2,15362,1.033333E-03,116
42449.2107696759,3998215,1.6,2,15363,1.344444E-03,405
42449.2107881944,3998231,12.6,1,15363,.0049,1038
42449.2109340278,3998357,5.1,2,15364,2.705555E-03,419
42449.2109930556,3998408,1.4,2,15365,1.266667E-03,291
42449.2110092593,3998422,1.3,2,15366,1.227778E-03,289
42449.2110243056,3998435,1.2,2,15367,1.188889E-03,392
42449.2110381944,3998447,1.4,2,15368,1.266667E-03,515
42449.2110543981,3998461,2.1,2,15369,1.538889E-03,328
42449.2110787037,3998482,1.1,2,15370,.00115,159
42449.2110914352,3998493,1.3,2,15371,1.227778E-03,367
42449.2111064815,3998506,1.2,2,15372,1.188889E-03,365
42449.2111203704,3998518,1.3,2,15373,1.227778E-03,377
42449.2111354167,3998531,1.6,2,15374,1.344444E-03,229
42449.2111539352,3998547,29,1,15374,1.127778E-02,489
42449.2114895833,3998837,.7,2,15375,9.944445E-04,97
42449.2114976852,3998844,1.3,2,15376,1.227778E-03,262
42449.2115127315,3998857,5.4,2,15377,2.822222E-03,591
42449.2115752315,3998911,1.1,2,15378,.00115,169
42449.211587963,3998922,2.7,2,15379,1.772222E-03,456
42449.211619213,3998949,3.9,2,15380,2.238889E-03,246
42449.2116643519,3998988,4.1,2,15381,2.316667E-03,255
42449.2117118056,3999029,1,2,15382,1.111111E-03,221
42449.2117233796,3999039,35.4,1,15382,1.376667E-02,582
42449.2121331019,3999393,1.2,2,15383,1.188889E-03,131
42449.2121469907,3999405,1.3,2,15384,1.227778E-03,286
42449.212162037,3999418,1.4,2,15385,1.266667E-03,338
42449.2121782407,3999432,1.3,2,15386,1.227778E-03,378
42449.212193287,3999445,1.2,2,15387,1.188889E-03,390
42449.2122071759,3999457,1.2,2,15388,1.188889E-03,323
42449.2122210648,3999469,1.4,2,15389,1.266667E-03,291
42449.2122372685,3999483,20.4,1,15389,7.933333E-03,1480
42449.2124733796,3999687,5.6,2,15390,.0029,380
42449.2125381945,3999743,1.3,2,15391,1.227778E-03,280
42449.2125532407,3999756,2.9,2,15392,.00185,405
42449.2125868056,3999785,5.9,2,15393,3.016667E-03,1216
42449.2126550926,3999844,4.7,2,15394,.00255,511
42449.2127094907,3999891,3.5,2,15395,2.083333E-03,602
42449.21275,3999926,4.3,2,15396,2.394445E-03,850
42449.2127997685,3999969,1.3,2,15397,1.227778E-03,480
42449.2128148148,3999982,4.4,2,15398,2.433333E-03,608
42449.2128657407,4000026,1.6,2,15399,1.344444E-03,514
42449.2128842593,4000042,3.9,2,15400,2.238889E-03,655
42449.2129293981,4000081,1.3,2,15401,1.227778E-03,397
42449.2129444444,4000094,4.2,2,15402,2.355556E-03,751
42449.2129930556,4000136,1.8,2,15403,1.422222E-03,441
42449.2130138889,4000154,1.4,2,15404,1.266667E-03,339
42449.2130300926,4000168,2.9,2,15405,.00185,268
42449.2130636574,4000197,1.5,2,15406,1.305556E-03,159
42449.2130810185,4000212,1.1,2,15407,.00115,136
42449.21309375,4000223,2,2,15408,.0015,264
42449.2131168982,4000243,1.2,2,15409,1.188889E-03,375
42449.213130787,4000255,4.3,2,15410,2.394445E-03,792
42449.2131805556,4000298,1.8,2,15411,1.422222E-03,684
42449.2132013889,4000316,1.3,2,15412,1.227778E-03,335
42449.2132164352,4000329,4,2,15413,2.277778E-03,456
42449.2132627315,4000369,1.6,2,15414,1.344444E-03,276
42449.21328125,4000385,1.5,2,15415,1.305556E-03,277
42449.2132986111,4000400,1.3,2,15416,1.227778E-03,474
42449.2133136574,4000413,4.6,2,15417,2.511111E-03,595
42449.2133668981,4000459,1.6,2,15418,1.344444E-03,557
42449.2133854167,4000475,1.3,2,15419,1.227778E-03,356
42449.213400463,4000488,3.4,2,15420,2.044444E-03,411
42449.2134398148,4000522,2.5,2,15421,1.694444E-03,515
42449.21346875,4000547,1.9,2,15422,1.461111E-03,359
42449.2134907407,4000566,2.3,2,15423,1.616667E-03,219
42449.2135173611,4000589,1.5,2,15424,1.305556E-03,422
42449.2135347222,4000604,4.7,2,15425,.00255,571
42449.2135891204,4000651,1.7,2,15426,1.383333E-03,400
42449.2136087963,4000668,3.1,2,15427,1.927778E-03,495
42449.2136446759,4000699,2.5,2,15428,1.694444E-03,257
42449.2136736111,4000724,2.2,2,15429,1.577778E-03,408
42449.2136990741,4000746,15.7,1,15429,6.105555E-03,1426
42449.213880787,4000903,5.9,2,15430,3.016667E-03,931
42449.2139490741,4000962,13,1,15430,5.055556E-03,990
42449.214099537,4001092,2.3,2,15431,1.616667E-03,321
42449.2141261574,4001115,5,2,15432,2.666667E-03,317
42449.2141840278,4001165,12,1,15432,4.666667E-03,327
42449.2143229167,4001285,3.6,2,15433,2.122222E-03,420
42449.2143645833,4001321,5.9,2,15434,3.016667E-03,383
42449.2144328704,4001380,15.8,1,15434,6.144444E-03,511
42449.2146157407,4001538,5.1,2,15435,2.705555E-03,277
42449.2146747685,4001589,2.6,2,15436,1.733333E-03,501
42449.2147048611,4001615,1.3,2,15437,1.227778E-03,163
42449.2147199074,4001628,1.6,2,15438,1.344444E-03,192
42449.2147384259,4001644,5.5,2,15439,2.861111E-03,813
42449.2148020833,4001699,25.2,1,15439,.0098,1482
42449.21509375,4001951,1.8,2,15440,1.422222E-03,594
42449.2151145833,4001969,3.9,2,15441,2.238889E-03,591
42449.2151597222,4002008,1.7,2,15442,1.383333E-03,327
